# 故事补长清单 A：中文名 | 补充句（追加到原故事末尾）
粉花风铃木	原产中南美，早春满树粉霞，花期短暂而惊艳，是南国春天最浪漫的"粉色云"。
阿拉伯婆婆纳	生于路边草坪，早春蓝花如星铺地，是草地上的"蓝眼睛"，自播繁衍极快。
猫薄荷花	原产欧亚，香气诱猫沉醉，白紫花穗成串，是香草园与猫咪爱好者的小小趣味。
香雪球	原产地中海，花白如雪香气如蜜，春至初夏开放，是花坛镶边与吊篮的经典配花。
紫花地丁	早春草丛中的蓝紫小花，全草入药，嫩叶可食，是春天最早的低调问候。
蓝蓟	原产欧洲，蓝紫花穗带刺，蜜源丰富，是蜜蜂花园与野花花园的"蓝塔"。
朱唇	原产美洲热带，红花如唇如管，花期夏秋，蜂鸟喜访，是花境里张扬的"红口红"。
钓钟柳	原产北美，耐寒耐旱，红紫花钟从春开到夏，是花境与岩石园的"垂铃"。
红三叶草花	原产欧洲，是优良牧草与绿肥，粉红花球蜜源丰富，是牧场与草地上的温柔。
小木槿	原产南非，花如木槿而株型小巧，花期从春到秋，是阳台与花坛的"开花机器"。
黄槐	原产印度与斯里兰卡，秋冬黄花满树，落叶金黄，是南国行道树的"金雨"。
柚花	生于南方果园，白花浓香，花期三月，是中秋团圆果的前奏，也是春蜜的重要来源。
圣诞玫瑰	原产欧洲山地，极耐寒，严冬开花，白花带粉晕，是冬季花园里的"雪中玫瑰"。
泽泻花	生于水泽湿地，全草入药利水，白花如星，是湿地生态与药田的常客。
剪秋罗	生于林缘山坡，橙红花瓣深裂如剪，秋季开放，是花境与山野的"秋日火花"。
六倍利	原产南非，蓝紫小花如星海，垂吊铺地皆宜，是阳台花篮的"蓝色瀑布"。
老鹳草	生于山野路边，全草入药治风湿，紫花如小碗，果喙如鹳嘴，野趣盎然。
木绣球	原产中国，白花聚球如雪，春末开放，是庭院里最端庄的"白月亮"。
蛇莓花	生于田野路边，匍匐而生，黄花细小，红果不可乱食，是童年的野趣与警戒。
松红梅	原产新西兰与澳大利亚，叶如松针花如红梅，冬春开放，是"麦卢卡"蜂蜜的家族。
蓝莓花	原产北美，白花带粉如铃，春末开放，是"超级水果"蓝莓的花，也是好蜜源。
白鹃梅	生于山野灌丛，白花如雪满枝，春末开放，耐旱耐寒，是北方园林的清雅之选。
竹节海棠	原产巴西，茎节如竹叶带银点，粉花下垂，是观叶观花两宜的室内盆栽。
双荚决明	原产美洲热带，金黄小花成串，秋冬开放，果荚成对，是南方花带的常客。
蓝盆花	原产欧洲，蓝紫花球如枕，花期夏秋，是花境与切花中的蓝色明星。
草莓花	白瓣黄心朴素可爱，春末开放，是盛夏红草莓的前奏，盆栽与果园皆宜。
米兰花	原产中国南部，花小如粟金黄成串，香气清雅，是庭院与盆栽里低调的"香米"。
丽格海棠	秋海棠杂交种，花大如牡丹，重瓣层叠，是年宵花市与室内的"贵妇花"。
云南黄馨	原产云南，四季常青，黄花如瀑垂枝，花期长，是南方庭院的金色藤瀑。
金苞花	原产秘鲁，金黄苞片叠如宝塔，四季可开，是温室与阳台的"金宝塔"。
一串蓝	原产美洲，蓝紫花穗如串铃，花期长，是花坛与阳台的"蓝色主角"。
苜蓿花	原产小亚细亚，紫花成球，是"牧草之王"与蜜源，经丝路传入中国。
佛甲草	原产中国，叶细如针铺地成毯，耐旱耐晒，是屋顶绿化与草坪的"绿毯"。
大花天竺葵	天竺葵园艺种，花大如牡丹，色艳花期集中，是花坛盆栽的"高颜值"。
大岩桐	原产巴西，花大如绒钟，紫红粉白皆有，是室内观花盆栽的"华丽派"。
口红花	原产东南亚，花如口红管，垂吊生长，四季可开，是阳台的趣味选手。
蓝雪花	原产南非，天蓝小花成球，盛夏开放，藤性可攀，是花园里最清凉的蓝。
溲疏	生于山坡灌丛，白花粉花如雪，初夏开放，耐寒耐旱，是园林的"踏实派"。
紫叶李花	花叶同放，粉白小花配紫红新叶，是城市行道树与小区绿化的"颜值担当"。
九里香	原产中国南部，白花浓香，四季常青，是庭院绿篱与盆景的名材。
帝王花	原产南非，花球巨大如冠，苞片粉红带绒，是切花市场的"花中之王"。
雪滴花	原产欧洲，冬末雪中开花，白花如滴，是球根花园最早的报春花。
